name,cleaned_text,reviews.rating,sentiment
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex since mother introduced turn introduced husband without due addiction probably keep jar stashed around house car one side bed one bathroom one car always least laundry room freshly laundered desk drawer couple brand new one case disappointment day went buy new jar package felt different beloved jar plastic little wonderfully feeling porcelain believe jar gone admit month searched beloved jar every store went hope sold replaced new plastic jar dont know anyone else would gladly pay uncharge beloved true classic original jar back,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",im happy productworks well especially dry lip,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used use cherry chapstick brand chapstick cakebatter flavored one well stuggled combination one would work would neither helping eventually searched something new help relive dry almost papery lip tried original carmex love first two day put soon got slept overnight woke like lip never damaged love carmex thank much,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",bought lip balm day ago never heard best product ever fell love immediately,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex delivers like lip balm hand best product,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex original lip balm jar since child remember mom getting little tub carmex putting lip went door winter spring summer fall teen would always little jar christmas stocking along tube wanted wear lip gloss never went lip gloss carmex daughter came would put little carmex lip left house toothey got little tub christmas stocking granddaughter get little carmex lip go mom also get little jar flavored tube christmas stocking year later yr old still go lip quencher season season christmas stocking favorite,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",annasiriya iraq introduced carmex true believer ever since pulling security ziggurat ur iraqi first meeting attempt self governance hot sun day end day blister lip looked like cigarette put lip fellow soldier suggested carmex given worked like charm healing burn preventing burn since time may returned southern iraq spent january february kandahar province afghanistan every time took good supply carmex saved lip burning extreme sun found areai told everyone wanted send care package please send carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",friend bought feel good lip,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",grandfather father used product ive used whole life multipurpose productbut brings back remind loved one love carmex especially jar please dont go anywhere ever,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",im generation wisconsin family carmex original lip balm jar faithfully pocket purse backpack bathroom year harsh winter weather scorching summer sun along dry lip cold sore thrown carmex relieved first sight jar wanting opened unique sound tiny lid screwed pleasant aroma greets finally tingly lip sensation applicationits happiness sens use instead lipstick natural shine several time throughout day night bedtime avoid chappeddry lip carmex original lip balm jar continue one wisconsin tradition ill highly recommend family friend,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",always gotten horrific fever blister tried everything soothe youre aware painful anyways friend mine asked ever tried carmex hadnt honestly given hope anything would ever work local drug store seen carmex picked jar last ditch effort boy glad carmex life saver know sound shallow truth felt immediate result fever blister healed quickly carmex soothed needle say jar tube carmex every house car purse etc never enough use multiple time day lip smooth protected thank wonderful product carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex favorite lip balm ever always help chapped lip love,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great love using suggest guy make bigger jar family sized jar last longer,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",lip always keep super dry winter regardless much water drink ive gone three day chap awful lip finally remembered pick carmex never let im sitting soft soothed lip reminds youre super sick child mom comfort normal chapstick never job people taking time write review lip balm tell something something positive,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",remember first introduced carmex mother put chapped lip winter remember tingling feeling lip loved still use today friend ask use instead usual chapstick whatever else people use always say carmex work well actually lipcare usealso perfect base put lipstick absolutely work thats lot brand work hour carmex lip stay moisturized well help prevent cold sore although dont get nice know also care fo rthe cooler month season especially winter come carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love carmex really wish spf protection,4.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",lip need soothing carmex trick,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",help soothe extremely dry cracked lip,4.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",use everyday make lip smooth soft,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",started using summer lip soft,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",keep lip moist long could better,3.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love product packaging even like smell,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",bought awhile ago love great,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",buy time wonderful product,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmen great time especially ur sick,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love jar best product ever loveit,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",go lip balm long lasting always sooth,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",effective product tried yet,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",bought product ago best choice ive ever made,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",bought last month lip feel fantastic,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",got week ago love love,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",best chapstick found tried many,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",work tough environment jar never break,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex provided instant relief lip irritation,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",put last week ity job problem,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",buy carmex product love flavor,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",favorite work great chapped lip classic,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",im happy always yes always big time fun time,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",buying year help winter summer,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great stuff chap lip healed within two day,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used year still continue use,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",love carmex favorite must everyone,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",always used carmex chapped lipscold sore,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",product wont make lip burn swell,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product use keep lip moist soft,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",always nessesity shopping cart,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",thing use cold sore,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using car ex year swear,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",really like original carmex little jar,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",bought month ago really work great,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",ive used product since elementary unbeatable,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",smooth addictive satisfying crackedlip ninja,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love stuff day riding heals fast,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",basic life cant stop using,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",buy time sore chap lip love,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using year cant beat quality,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",good product love iti take everywhere,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",bought get relief love stuff,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",havebeen using yr love,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using stuff year great,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",first time tried year ago,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",loyal carmex user best,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",use carmex everything dry skin lip cut,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",got gift long time ago number forever,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",use carmex year round lip care best,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used house year,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",good work well nice sent,3.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",product lasted whole month love,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex best product ever everything make worth purchasing using,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",help lip blend moisture,4.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great stuff winter month,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love itworks wonder,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love happy,5.0,1
Dry Cured Chorizo by Les Trois Petits Cochons,good chorizo color cooking oil red fried pan chorizo quijote much better expensive getting harder find shame buy good chorizo united state anymore,3.0,1
"Goya Cooking Red Wine, 25.4 Oz",ok like roboust red wine cooking,4.0,1
"Goya Cooking Red Wine, 25.4 Oz",ive dreaming making red wine reduction year finally valentine boyfriend hit bad wasnt worth effort end regardless perfect meal stuff helped make,5.0,-1
"Goya Cooking Red Wine, 25.4 Oz",good cooking wine unless want save refrigerator day loses tastehave bought eight pack white grape juice hand instead getting,3.0,1
"Goya Cooking Red Wine, 25.4 Oz",think great prirmerib,5.0,1
"Goya Cooking Red Wine, 25.4 Oz",nothing wrong goya cooking wine great whats wrong price buy exact product supermarket,1.0,1
"Goya Cooking Red Wine, 25.4 Oz",advertised,4.0,0
"Goya Cooking Red Wine, 25.4 Oz",great cooking needed,4.0,1
"Goya Cooking Red Wine, 25.4 Oz",wonderful moved small town could longer buy goya cooking wine locally love wine cooking larger bottle far affordable buying multiple smaller bottle brand wish thought amazon month ago,5.0,1
"Don Bruno Sherry Vinegar, Aged, 25.4 Oz",big balsamic fan go salad dressing,5.0,1
"Vita Wild Herring In Wine Sauce, 32.0 OZ",item available mt prospect il store stock fillet extra firm fall apart like variety bought like flavor fillet bought bar harbor fillet wine sauce care,5.0,1
2013 Onehope California Cabernet Sauvignon,say discount bottle even show reduced price check price change,1.0,0
2013 Onehope California Cabernet Sauvignon,taste good,5.0,1
2013 Onehope California Cabernet Sauvignon,got one best cabinet ever great taste crisp originally bought three bottle wound buying whole case holiday,5.0,1
2013 Onehope California Cabernet Sauvignon,cab fantastic pleasantly surprised great fullbodied flavor cent shipping promotion price decent,5.0,1
2015 Apothic California Crush 750mL,bought red wine holiday present love crush version apothics red blend super flavor le expensive bottle shipped buy local store,5.0,1
2015 Apothic California Crush 750mL,nice wine little lighter red,5.0,1
2015 Apothic California Crush 750mL,dry smooth taste berry cherry well say communion caramel couldnt taste either good got buzz one glass drink slow fine care sweet dry make blend perfect,5.0,1
2015 Apothic California Crush 750mL,drinking apothic california crush past six month find totally refreshing smooth flavorable one bottle usually enough tend buy six bottle time fortunately price alaska much cheaper make even desirable,1.0,1
Lubricant Eye Ointment - 0.12 Fl Oz - Up Up153,ointment work fine dry eye downfall metal tip applicator plastic like similar product would give star,3.0,1
"Silver Spring Beer'n Brat Horseradish Mustard Good'n Hot, 9.5 OZ",stumbled across year ago use buy great hot dog brat like great find order store pickup walmart would highly recommend anyone like little kick normal yellow mustard clear spicy think outstanding,5.0,1
"Silver Spring Beer'n Brat Horseradish Mustard Good'n Hot, 9.5 OZ",awesome mustard ive using brand several year german brat get little place wisconsin review collected part promotion,5.0,1
"Silver Spring Beer'n Brat Horseradish Mustard Good'n Hot, 9.5 OZ",silver spring best spicy mustard ever cant find locally anymore value great,5.0,1
"Silver Spring Beer'n Brat Horseradish Mustard Good'n Hot, 9.5 OZ",better tasting mustard brat,5.0,1
SH 11/13 Vintage Wine Estates 3 Bottle Harvest Collection,brought rose cab opened rose advertised sweet thats reason dont drink rose either dry sweet however mildly sweet dry smooth getting ready auto ship im wine snob yet would serve group personal wine connoisseur,5.0,1
SH 11/13 Vintage Wine Estates 12 Bottle Harvest Collection,purchased bottle harvest collection several week ago insane low price tried pinot noir last night fantastic looking forward giving away gift upcoming holiday season go wrong wine great day everyone,5.0,1
Parducci Wine Cellars Classic Edition,really good wine already ordered,5.0,1
Parducci Wine Cellars Classic Edition,perfect gift father holiday family favorite long time,5.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,never happy receive package receive sampler pack barefoot wine extremely busy time needed boost package delivered promised described chilled purchase,5.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,like others strange taste favorite mix sweet red blend,4.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,think good purchase although nary drop must good choice list ordered,5.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,ive purchased barefoot cellar many time sampler great buy price perfect getting chance sample little bit everything even better package came boxed well set received bottle pinot grigio champagne saving special occasion glass chardonnay last night dinner refreshing ive variety white tried find something could nice meal alone fan white wine one perfect definitely could glass alone reading good book,5.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,getting christmas present friend family usa uk frustrating established gift company often charge odds item sell barefoot cellar sampler case great value told tasted great nice easy transaction secure delivery promised made satisfying gifting old friend many thanks,5.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,great able share barefoot wine friend family around country especially new wine dont know varietal truly love iworkhere,5.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,love fact buy barefoot wine outofstate friend ship directly house iworkhere,5.0,1
Barefoot Cellars California Sampler Wine Mixed Pack,really like foot logo wine good little foot sooo cute even cork weirdly save thinking making art artist would love design something wine bottle maybe better go another glass thank barerfoot cellar,5.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",wine amazonwhats love,5.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",taste selected wine quite pleasing came suggestion paring food disappointed,4.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",smooth full bodied wine fair price,4.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",gift almost hope daughter law happy,5.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",enjoyed reading wine label description back bottle much drinking wine favorite line something mission company save marriage,5.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",package arrived said would also packed beautifully nothing broken,5.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",im red wine person even pinot noir superb wish sold locally would definitely order,5.0,1
"Naked Winery Best Sellers Ii Mixed Pack, 4 X 750 Ml",really enjoy wine name unique great gift outstanding taste would definitely recommend purchase thanks,5.0,1
Vintage Wine Estates 3 Bottle Harvest Collection,david host said cab awesome dry nice body glass im going back,5.0,1
Vintage Wine Estates 3 Bottle Harvest Collection,got rose good sweet mellow im big wine drinker best drank long time im going order ordered tsv,5.0,1
Vintage Wine Estates 3 Bottle Harvest Collection,bought rose said sweetit turned tasteless really dry nastyalso took week get herei tired long take package arrive,1.0,-1
Vintage Wine Estates 3 Bottle Harvest Collection,purchased wine various cheaper brand liked far seemed sour mellow plus mention need sign wine presentation deliver pa found tracking luck home day delivery go local state store regular brand,1.0,1
Vintage Wine Estates 12 Bottle Harvest Collection,happy see rose lincluded set instead sweet zinfandel unfortunately rose sweeter zinfandel disappointed,2.0,1
Vintage Wine Estates 12 Bottle Harvest Collection,wine great opinion know wine taste subjective opinion wine harsh smooth taste like host claimed ill drink gift hoped cancelled auto delivery bought mixed box ive tried,3.0,1
Vintage Wine Estates 12 Bottle Harvest Collection,wish could positive review timefound red lacking greatly aroma nose unpleasant finishusually pleased overall wine definite miss u,1.0,1
ONEHOPE California Reds Wine Mixed Pack,love onehope redsand excited see new label pinot perfect time year cab merlot year round go tos dinner wait ups guy role updrinking wine purpose,5.0,1
ONEHOPE California Reds Wine Mixed Pack,tried cabernet merlot received followed suggestion letting wine sit shipping open let sit order breathe felt cabernet still young strong bite dont consider expert know wine like taught lot still learning merlot hand much better smooth deep fruit flavor mild tannin would continue buying one tried pinot noir yet im hoping satisfying merlot add review ive opened bottle love company take proceeds give wonderful cause alone worth buying,4.0,1
ONEHOPE California Reds Wine Mixed Pack,shipping excellent wine nice able purchase good product donate charity time second time purchasing wine,5.0,1
ONEHOPE California Reds Wine Mixed Pack,onehope creates delicious wine support amazing cause red great entertaining relaxing long day rich flavorful red unique quality personally merlot favorite able get great wine together great deal treat red send gift wont disappointed,5.0,1
ONEHOPE California Reds Wine Mixed Pack,absolutely love onehope red mixed pack great deal discount cent shipping goto gift anyone know appreciates great wine ive fan winery long time love sleek new label,5.0,1
ONEHOPE California Reds Wine Mixed Pack,love new label also love knowing every sip making social impact great gift send family friend spreading word great wine awesome cause support,5.0,1
ONEHOPE California Reds Wine Mixed Pack,ordering wine first time ever ordered wine online wasnt sure would really like wine well loved even though huge fan pinot noirs really like company donates percentage wine purchased different charity company sustainability giving back one hope company cause outstanding wine much love wine,5.0,1
ONEHOPE California Reds Wine Mixed Pack,ive following drinking onehope wine love bringing party introducing friend delicious wine help support many cause pinot paw favorite,5.0,1
ONEHOPE California Reds Wine Mixed Pack,almost cant believe good review wine pretty much couldnt even drink sweet thick jammy like fruit juice started pinot noir sip aerating sip dinner poured resemble pinot ive moved cabernet almost thing havent tried merlot yet looking forward bought local shop would returned unfortunately thats option since open mail order maybe rest frozen cooking love producer give back charity company follow lead respect,2.0,1
ONEHOPE California Reds Wine Mixed Pack,wine mail good fullbodied red buy againbut along way need new corkscrew serviceable current one struggle tightpacked cork make sense want leaky wine recorking cinch eitheri wandered among corkscrew sold amazon idea choose suggrstion please leave comment thanks,5.0,1
ONEHOPE California Reds Wine Mixed Pack,love love love wine friend threw event used onehope ever since hooked bought pack thank gift huge hit love fact company donates good cause take guilt drinking ha,5.0,1
ONEHOPE California Reds Wine Mixed Pack,love new label also love knowing every sip making social impact great gift send family friend spreading word great wine awesome cause support,5.0,1
ONEHOPE California Reds Wine Mixed Pack,nd purchase mixed pack first purchase given away individual gift decided taste self im pinotcab fan pinot little light side someone mentioned earlier open let sit definitely better cab favorite would purchase shared merlot merlot fan liked lot since part proceeds go various charity worth purchase,4.0,1
ONEHOPE California Reds Wine Mixed Pack,arrived promptly well packed nice selection wine tasted good using often gift going amazon smile contribute designated smile cause also good donation made one hope real winwin situation,5.0,1
ONEHOPE California Reds Wine Mixed Pack,merlot harsh throat burning like moonshine never tasted wine like hope bad bottle,1.0,1
2015 Apothic California Dark 750mL,one favorite big red jammy fruit forward lush berry sweet taste tannic good way alternate moment daily basis apothic dark gnarly head authentic black selling ralphs would anyone buy online pay double,4.0,1
2015 Apothic California Dark 750mL,wow wanted different kind wine serve friend unfortunately opened bottle apothic dark anyone arrived could taste time showed wasnt much apothic left share oops got regular wine far favorite wine way like sweet tickle pink kind wine one,5.0,1
2015 Apothic California Dark 750mL,fan red wine study nutrition learning health benefit dark red wine got trader joes finger crossed opened bottle smelled like espresso breakfast found odd love coffee gave hope would like sipping delicious beverage like warm berry summer day wine straight comfort food sublimely satisfying,5.0,1
2015 Apothic California Dark 750mL,like blend good,5.0,1
2015 Apothic California Dark 750mL,currently one favorite wine weve even recommended friend moderately sweet without much dryness end cork actually black thought nice touch,5.0,1
2015 Apothic California Dark 750mL,love deep rich sweet wine first taste month ago visiting relative copperhill tennessee surprised wonderful smooth taste flavor happy learn california wine upon returning calfornia ordered case shared delicious hearty smooth wine friend apothic also make red wine dark smooth flavorful wine rich deep dark go great everything nothing enjoy christina,5.0,1
Vintage Wine Estates 3 Bottle Harvest Collection Auto-Delivery,based reading review considered canceling order im glad received first shipment say really enjoying cabernet sauvignon im glad signed autoship,4.0,1
Vintage Wine Estates 3 Bottle Harvest Collection Auto-Delivery,realize inexpensive bottle wine tasteless buy wine qvc,1.0,0
Vintage Wine Estates 3 Bottle Harvest Collection Auto-Delivery,one best chard long time light delicious ordered another wine qvc best yet automated ordering also changed every day disappointed,5.0,1
Vintage Wine Estates 3 Bottle Harvest Collection Auto-Delivery,im wine expert im novice wine delicious glad ordered autoship,5.0,1
Smoking Loon Wine Mixed Pack,wine delicious best buy ever,5.0,1
Smoking Loon Wine Mixed Pack,weve always good luck smoking loon wine exception flavorful,5.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,whole order nightmare day one almost week came wish didnti gifted bottle son sent text awful dumped drain horrified say least luckily son bought holiday gift qvc need quality control item like work hard money spending something dumping drain acceptablei refunded money still upsetting vintage wine estate sell garbage reputable company like qvc,1.0,-1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,tried cab acceptable wanted work glass wine put pinot away way young drink rose refreshing tried chardonnay yet group wine worked price grocery store wine delivered house get try variety wine normally would purchase marked would recommend gift everyones palate different usually give wine gift,4.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,waiting bundle presentation indicated rose bearing sweet middle therefore enjoy also along delicious pino noir favorite chardonnay delicious meal cheese david say everything better cheese auto delivery wish could preorder next year smooth wine everything said presentation david host spot enjoying bundle thank qvc vintage wine estate sincerely,5.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,bought wine collection one mixed white red one red one thought somewhat decent chardonnay funny thing arent even chardonnay drinker thought one consumable wine still bad best whole lot wine rose next best tart pulling slightly sour good way pinot cab sauv sour almost like corked wine taste burned drank like drinking straight rubbing alcohol gross brought correct temp let breathe etc straight nasty big disappointment really looking forward getting autodelivery im giving star since packaging wine box shipping great well qvc customer service called explained everything qvc immediately received refund hassle question etc immediately refunded payment already made wine disappointed qvc thank qvc exactly remain loyal shopper,2.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,consider wine lover im wine snob decided finally order wine qvc went mixed case like red white trying variety regret decision horrible arent good either arent wine id serve anyone drink let alone purchase ro sweet wine doubt isnt taste described sweet chardonnay strangest tasting chardonnay ive ever tasted described oaky guess like chardonnay oaky pinot noir wine expert repeatedly mispronounced red flag bland cabernet sauvingnon supposed best bunch private reserve turned disappointing well wine touted retail value per bottle taste like sub per bottle exactly much work buy case get pay say something sound good true probably lesson learned case,2.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,got nice variety offered rose nice sweet dry pinot noir average nothing special outstanding wouldnt get chardonnay awful maybe bottle opened immediately smelled spoiled tasted wound pouring drain hoping next two bottle arent rotten well tried cab yet favorite type wine hate disappointedhoping well two four least sorry say next time ill pas,3.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,still sampling one far favorite chardonnay change,5.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,received collection opened rose tasty rose overly sweet main concern light fruity taste pair well cheese havent tasted others yet great deal quantity receive continue update open others,5.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,whole order nightmare day one almost week came wish didnti gifted bottle son sent text awful dumped drain horrified say least luckily son bought holiday gift qvc need quality control item like work hard money spending something dumping drain acceptablei refunded money still upsetting vintage wine estate sell garbage reputable company like qvc,1.0,-1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,consider wine lover im wine snob decided finally order wine qvc went mixed case like red white trying variety regret decision horrible arent good either arent wine id serve anyone drink let alone purchase ro sweet wine doubt isnt taste described sweet chardonnay strangest tasting chardonnay ive ever tasted described oaky guess like chardonnay oaky pinot noir wine expert repeatedly mispronounced red flag bland cabernet sauvingnon supposed best bunch private reserve turned disappointing well wine touted retail value per bottle taste like sub per bottle exactly much work buy case get pay say something sound good true probably lesson learned case,2.0,1
Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,got nice variety offered rose nice sweet dry pinot noir average nothing special outstanding wouldnt get chardonnay awful maybe bottle opened immediately smelled spoiled tasted wound pouring drain hoping next two bottle arent rotten well tried cab yet favorite type wine hate disappointedhoping well two four least sorry say next time ill pas,3.0,1
"Trademark Innovations Rotomolded Cooler and Ice Chest, 30 Q",love size price cooler however lower quality brand name cooler evident finish cooler week use rope handle pulled loose lifting cooler fell ground survived fall trademark innovation please send new plastic handle,2.0,1
Vintage Wine Kevin O'Leary 12 Bottle Holiday Reserve Wines,bought case red qvc right christmas extremely disappointed purchase dinner guest always better sample wine making purchasing lesson learned,1.0,-1
Vintage Wine Kevin O'Leary 12 Bottle Holiday Reserve Wines,never ordered wine thru mail glad pleasantly surprised ordering,5.0,1
Vintage Wine Kevin O'Leary 3 Bottle Holiday Reserve Auto-Delivery,wine quite good glad autodelivery robust smooth enjoy red wine one,4.0,1
Vintage Wine Kevin O'Leary 3 Bottle Holiday Reserve Wines,like full bodied smooth red meritage perfect blend thing love red wine alternated lately pinot noir cab delicious perfectly priced,5.0,1
Vintage Wine Kevin O'Leary 3 Bottle Holiday Reserve Wines,knew kevin oleary loved good wine well let tell also make delicious wine purchased bottle chardonnay wonderful im wine expert know like enjoy white wine dont like sweet didnt try moscato like enjoy nice glass white wine whenever feel like wine delightful glass food necessary im pleased purchase even pleased purchased autodelivery cant wait next shipment highly recommend wine mr wonderful let,5.0,1
Vintage Wine Kevin O'Leary 3 Bottle Holiday Reserve Wines,ordered wine oleary love red wine red wine awesome smooth cabernet cab usually first choice ok one auto delivery sure,5.0,1
Vintage Wine Kevin O'Leary 12 Bottle Holiday Reserve Auto-Delivery,bought wine son christmas present skeptical first first really dont care wine leaf nasty taste bitter plus drinking glass red wake severe headache well anyway son open bottle ordered red went see could stand smell totally surprised could decided try smooth taste strong bitter smell guest new year eve enjoyed much son probably ordering,5.0,-1
Vintage Wine Kevin O'Leary 12 Bottle Holiday Reserve Auto-Delivery,disappointed taste consistency wine husband looking forward sharing friend christmas eve tried four variety fair satisfied planning send rest back,1.0,1
Vintage Wine Kevin O'Leary 12 Bottle Holiday Reserve Auto-Delivery,skeptical ordering wine line figured meh love wine bad could surprised smooth flavorful beautiful nose,5.0,1
Vintage Wine Kevin O'Leary 12 Bottle Holiday Reserve Auto-Delivery,little skeptical purchasing wine qvc ive surprised quality wine collection ordered mixedauto delivery package moscato indeed sweet like youd expect moscato syrah bad guess said outset im sweetwine drinker like sweet red wine red liking dry never drink chardonnay likewise dry kevin olearys chardonnay favorite entire order awesome magnificent tasty even ordered fettuccine could pair chardonnay great find im glad ordered autodelivery cant wait see get spring good wine mr oleary,5.0,1
SH11/13 Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,belong club bought free shipping like rose wine sure id hate butit excellent slight sweet taste slight little effervescent forgot bought googled buy run bottle expensive bottle either others anxious taste,4.0,1
SH11/13 Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,get pay got bottle thats worth known better free sh disappointed vintner label show different winery ease delivery live california many option good wine one purchase q know good wine,2.0,1
SH11/13 Vintage Wine Estates 12 Bottle Harvest Collection Auto-Delivery,four friend tonight dinner loved wine hand mascato favorite complaint chardonnay first choice mascato excited find way auto delivery,5.0,1
"Kool-Aid Bursts Cherry Soft Drink, 40.5 FL OZ (1.2l)",kid love complaint im sure healthy course,5.0,1
"Kool-Aid Bursts Cherry Soft Drink, 40.5 FL OZ (1.2l)",easy quick serve brings smile face pretty good value quick drink product,5.0,1
"Kool-Aid Bursts Cherry Soft Drink, 40.5 FL OZ (1.2l)",worked great kid loved,4.0,1
Melitta Café De Europa Collection Decaffeinated 10oz,walmart used carry swiss water decaf coffee excellent flavor ive looking replacement since quit selling store purchased coffee though liked flavor sam coffee bit better coffee pretty good well fine ground mediumdark roast,4.0,1
Melitta Café De Europa Collection Decaffeinated 10oz,great decaf coffee using swiss water process wont buy anything decaf using traditional method,5.0,1
NV Hazlitt 1852 Vineyards Sweet Deal,good stuff really real good price reorder vendor,5.0,1
NV Hazlitt 1852 Vineyards Sweet Deal,wine happy surprise bought assortment wine house warming party last weekend great white cat like sweet mascoto cabin fever sweet taste red cat also sweet dont care red wine good breathable berry reminded sangriathis brand top list buy wine,5.0,1
NV Hazlitt 1852 Vineyards Sweet Deal,excellent wine customer service sent gift loved,5.0,1
